Symbol 1,Symbol 2,APR,SHARPE,price
IBM,NOC,0.1974715178249984,1.475297763843181,-602.8188705263158
DE,NOW,0.19752499435626714,0.9124561882555166,-812.4647368421053
C,XOM,0.19755400348129704,1.32193866328929,-145.64894736842103
AMZN,TMUS,0.19772561234096653,1.2553943056254653,-246.03413157894738
ADBE,GS,0.19773967936411618,1.0713740208992326,-703.6175457894738
NEE,SPGI,0.19801591195193335,1.6787854148400574,-409.35738736842103
AMGN,MO,0.19825223866813202,1.6144711160325775,-292.45965694736844
LOW,SBUX,0.19829434675107271,1.3379616827152898,-262.25947368421055
CB,MRK,0.19843818907690336,1.4372368387817953,-289.74612736842107
BKNG,ORCL,0.1984941429080891,1.0802824767978096,-2196.2568421052633
ADP,CI,0.19867492820092303,1.2887992953852787,-469.56678105263165
DUK,QCOM,0.19880272660012333,1.017987666056582,-240.08073263157894
CRM,UNP,0.198983331134871,1.1717769437483554,-389.32497789473683
ABBV,UPS,0.19900168540571306,1.226748356591903,-323.38842105263154
LLY,V,0.1990537296471273,1.3065206680477988,-506.79842105263157
BMY,XOM,0.1993539300412992,1.2683280093063252,-171.22947368421052
ADBE,AMD,0.19943116249492499,1.1146907652826537,-495.1052631578947
GOOGL,MA,0.19945849032162544,1.5047705756912597,-2579.9473684210525
DUK,GOOG,0.19953102621332364,1.3728357863434661,-2354.258421052632
WFC,XOM,0.19953650591130212,1.1728405933530757,-137.89842105263156
AMD,VZ,0.1995654334814858,0.8959883091797758,-145.52526315789473
ADI,MMC,0.19958874720394637,1.6026071949208194,-310.6620768421053
ADI,PEP,0.19979014998786337,1.5355631739461555,-320.5050831578948
GOOG,LIN,0.19982275214586998,1.5811998428212524,-2560.926893684211
CSCO,MS,0.1999357052979207,1.3829681637284932,-124.35157894736841
AMD,MA,0.2000642630392384,0.9156451040965067,-434.3731578947368
ABT,NFLX,0.20019251891879986,0.9822363527448604,-297.67526315789473
DHR,NKE,0.20020534422392267,1.44751931811661,-369.4159644210527
MA,TMO,0.2002099006106295,1.2600318198083176,-876.679232631579
CMCSA,SCHW,0.20034627954884554,1.3846188474330487,-106.69473684210527
AXP,ISRG,0.20036180744886,1.203260603071401,-365.80526315789473
BDX,KO,0.20051850899974832,1.896073670262933,-308.26585342105267
DHR,LIN,0.20056545147762783,1.7795721631010781,-568.2567389473685
DE,GOOG,0.20063196971509956,1.112192341996702,-2588.1921052631583
ADI,HD,0.2007178768289808,1.420468736783999,-447.2033205263158
CRM,ZTS,0.20120831182554744,1.3174241858938398,-338.7678947368421
LMT,VRTX,0.20145033233868936,1.1725630757806238,-695.1610284210526
LIN,V,0.20146740510960237,1.7189151874642352,-516.8021568421052
CCI,SCHW,0.20151805332992723,1.1255712478511484,-239.5872552631579
C,GOOGL,0.20156949690281345,1.2297180639306202,-2290.116842105263
ABBV,UNP,0.20159582651531083,1.6342046042301033,-361.06445157894734
ADP,ANTM,0.20164369868246212,1.4286724664716204,-695.7660473684211
CMCSA,DHR,0.20165072978004006,1.3477093577247294,-296.2814242105264
IBM,XOM,0.20172923751661997,1.39975870030561,-234.29842105263157
GE,NOW,0.20194132112139895,0.9312622511354148,-544.1278947368421
SO,VZ,0.2019544327675744,2.588902311294202,-122.37105263157895
BKNG,DHR,0.20204524630576648,1.0059130180583566,-2381.111950526316
C,COST,0.20217476847267624,1.2131878595866636,-514.567894736842
DUK,LIN,0.20224512887951063,1.7932027376921493,-420.23689368421054
ADBE,ZTS,0.2022831065645394,1.635035229576812,-565.7826315789473
CCI,RTX,0.20228795762615825,1.3260481173547702,-268.85515
AMAT,PM,0.20235837022888514,1.0921917378677282,-208.14473684210526
ACN,DE,0.20250812589199985,1.2122410033123843,-631.9689473684209
BDX,QCOM,0.20256268612030448,1.0099902253866253,-379.9177636842105
BDX,MDLZ,0.20263272689767353,1.945822296772755,-307.8728205263158
LLY,MCD,0.20283817786484426,1.346371177096327,-546.994352631579
LLY,PG,0.2028741198501829,1.360306058419623,-445.07947368421054
COP,PFE,0.20299243160230018,0.9755407665599368,-161.18421052631578
CMCSA,HD,0.2030504229171326,1.4513079149899855,-331.37176999999997
BKNG,NVDA,0.2031982585243155,0.9100071590744357,-2301.0225784210525
GILD,MMC,0.2033348858805455,1.9288504064178191,-214.4819249473684
UPS,XOM,0.20336232140174815,1.042188903251528,-274.3805263157895
ADP,GOOG,0.2033822247381487,1.517632288497245,-2460.6434021052637
ADP,XOM,0.2034765829440559,1.2200566845488823,-309.13340210526314
CCI,MS,0.20351439174207542,1.290242751071424,-254.36357105263158
PLD,SBUX,0.2035498746056852,1.4962501258455718,-195.38821226315787
CCI,GE,0.20359033780731206,1.0588286013683135,-246.75093947368424
DHR,TXN,0.20380589218262424,1.581309992957281,-417.8024768421053
CVS,TSLA,0.20382257702047535,0.8410998484487122,-801.022105263158
ACN,TMO,0.20401760277387115,1.6294734964350046,-828.4150221052632
AMT,RTX,0.20403491178637245,1.3132004270525566,-346.2921373684211
BKNG,MMM,0.20411867582242027,1.0619814885285734,-2266.52
COST,HON,0.2041398423136107,1.6206384026177587,-653.1736842105263
C,COP,0.20417368754277399,1.1408352063061966,-159.96105263157895
CME,GILD,0.2043420259843034,1.4849583845101753,-262.14952915789473
LIN,MDLZ,0.20439385553193556,2.099621469841057,-374.7042621052632
BAC,MO,0.20443829849668593,1.3398860824744405,-83.14915463157895
DE,XOM,0.20445117406777058,1.2236115572992108,-436.68210526315784
ADI,BKNG,0.20465434910078528,1.1883627478799748,-2283.6168136842107
MMM,SBUX,0.2047056511779317,1.4994489890646565,-215.95368421052635
SCHW,TMO,0.2049154030971383,1.1051119826529665,-602.381337894737
GE,XOM,0.20492991769592717,1.1907550051569233,-168.34526315789475
LIN,NEE,0.20495724651954417,1.6974692414272357,-389.09586
COST,MA,0.2051964527830792,1.3728829337195563,-804.3984210526314
CRM,NEE,0.20519963917985895,1.1934456221972372,-248.87580842105262
CCI,SPGI,0.2054693211230294,1.7645037159854333,-508.084097368421
ADBE,CRM,0.20548151103840162,1.4017286775857933,-573.48
LLY,PEP,0.2054983298341726,1.4853149820124303,-466.6451115789474
AMZN,MMM,0.20560041169148313,1.21167877558817,-254.12518421052636
ANTM,PFE,0.20576029178435817,1.4872227713571824,-533.5047505263159
CAT,PG,0.2057623202840646,1.476872433882326,-351.9305263157895
INTU,NFLX,0.2058794029025275,1.0130586416558744,-582.0036842105263
MS,V,0.20589711784443687,1.5302026604442536,-283.3431578947368
AMD,MDT,0.2059661520143412,0.9223085753807732,-187.58363415789472
SPGI,TXN,0.20598031225453806,1.6497419021074788,-496.7126315789473
ABT,DUK,0.20598294644386028,1.6830893617537206,-217.4589473684211
DHR,UNP,0.2061530132678009,1.4801296849871202,-470.8964021052632
GOOGL,HON,0.2062032242768359,1.536237413415593,-2428.722631578947
BA,MS,0.20620748164091296,1.1582256606481964,-213.25473684210525
AMGN,V,0.20638557729630147,1.427015050935605,-447.00263157894744
ANTM,BKNG,0.2065295486280032,1.1227549381438306,-2608.904750526316
GOOGL,LOW,0.2065620923292517,1.4770573611324929,-2426.95
BMY,UNP,0.20663168633180096,1.8709612715299249,-291.3576094736842
CB,LLY,0.20663341019971448,1.3354632948446004,-504.9032294736842
DUK,NOW,0.2067059733395058,1.0714988849183777,-578.531052631579
SPGI,XOM,0.20683742398730476,1.08643033769999,-429.6784210526315
ABT,SCHW,0.20693049780366746,1.2229041395417113,-175.89210526315793
BLK,GE,0.20699353889852823,1.3957784278701066,-708.3824526315791
C,GE,0.20710332521178865,1.4127898943283543,-122.06578947368422
ABT,COP,0.20711827602974187,1.0140717418477687,-220.95105263157896
HD,NFLX,0.20717217635267637,0.9690880640428653,-476.89492789473684
MA,MS,0.20722226483631712,1.4702850479228529,-419.508947368421
ACN,ADI,0.2075076647637546,1.831461048233338,-448.5599715789473
MA,NFLX,0.2076289029419185,0.9808828746012032,-526.5157894736842
ABBV,KO,0.20766228212277293,1.960140297958283,-206.61671710526312
AMAT,GOOG,0.20776015618845967,1.3744273977746952,-2352.8957894736845
NKE,QCOM,0.20794354121085523,1.1378797081218286,-247.9084307368421
QCOM,ZTS,0.208245483459925,1.2581876366048008,-298.8317852631579
COST,USB,0.20837487790899356,1.217333831708423,-514.2405263157895
MMM,V,0.20843532835468004,1.5656473252452408,-343.56157894736845
ACN,V,0.2084395970804347,1.9608087824687506,-494.6005263157894
ANTM,CB,0.20855731090512664,1.5908049194941594,-684.0511378947369
HON,SCHW,0.20874392275649112,1.4497860319372453,-253.50789473684213
SO,V,0.2087586676628448,1.6231793392653253,-275.05315789473684
ABT,AMD,0.20886225162342464,0.9905822411423756,-205.53263157894736
AAPL,PLD,0.2089097950154173,1.718414270638655,-260.76873857894736
GE,SCHW,0.20891730057811597,1.3718074870709394,-137.59842105263158
NEE,WMT,0.20892401757696222,1.6810580308603782,-198.71107157894738
AMGN,NOW,0.2090847236266251,1.1232925956359943,-715.4000000000001
ADI,DUK,0.20908897063446497,1.3740065376266306,-264.09312947368426
COP,UNH,0.20910687284965745,1.132856171490873,-593.4626452631579
CRM,MA,0.20917176154981565,1.1502053815532494,-512.7478947368421
MDLZ,UNP,0.20928887912903038,2.1195443817193267,-277.34392526315787
AMZN,CRM,0.2096381706651662,1.1931450073709915,-287.1457105263158
GS,SBUX,0.2096401586381078,1.7111848062322663,-379.11175631578953
MRK,SPGI,0.20965188768677367,1.6932914045675738,-422.00605578947363
GOOG,GS,0.2097574232142625,1.4956296001676364,-2550.8443878947373
GOOGL,MDLZ,0.2099299314219356,1.6841575960395752,-2301.683684210526
LLY,MDT,0.21001472806774224,1.3316917780631783,-396.1746867894737
BDX,JNJ,0.21006237978400422,2.3191684465701097,-421.70439947368425
CAT,NEE,0.21009994623113082,1.2756273013390127,-285.94317684210523
JNJ,NEE,0.21013686846456592,1.8845802544796624,-250.7263347368421
NVDA,USB,0.2101731503392843,0.8947492529760259,-224.07205210526314
BKNG,TMO,0.210186703626279,1.0197009057221125,-2663.4718642105263
MO,WMT,0.21027499521869997,1.6581230405220933,-171.8743937894737
LIN,PLD,0.2103918423643496,1.803653871317932,-433.0993164736842
MO,QCOM,0.21054100164914513,1.0199884111541713,-182.10302115789472
GOOGL,MO,0.21056669538976647,1.3454754346184299,-2289.2386043157894
AMAT,TMO,0.2105840765681688,1.142647480646019,-642.5855484210527
BKNG,MDLZ,0.21061596684016948,1.2144923708189617,-2187.5594736842104
ANTM,CME,0.2107938452872251,1.6703424355478185,-683.6176178947369
BKNG,NOW,0.21092243024143542,1.0126702592224794,-2598.0547368421053
ADI,WMT,0.2111828002699876,1.4481724561654086,-280.37681368421056
LIN,TMO,0.21120762487414102,1.6183270260949538,-850.6166526315791
BLK,GS,0.21122131568714875,1.8678872110521336,-939.3715773684212
AMT,GOOGL,0.21124069621863062,1.5469448053395365,-2492.238979473684
LOW,NEE,0.2112688249340089,1.4371331373287028,-262.16107157894737
MDLZ,SPGI,0.21147363390384322,1.95829442718261,-394.9657894736842
BKNG,ZTS,0.21148972312748548,1.1402912741590614,-2291.843157894737
NOC,VRTX,0.21155298008602386,1.167692896297181,-729.6383442105263
MA,MMM,0.21158866226887896,1.4663290437523746,-479.72736842105263
AMAT,KO,0.2117673717504247,1.1223374838463003,-167.0661907894737
DHR,LOW,0.21197667969601253,1.59177125526252,-441.32195052631585
NVDA,SCHW,0.21198924277541198,0.9224064427528319,-239.93205210526315
BA,LLY,0.2124855507829857,0.9286800614029754,-436.71
NFLX,PLD,0.21249492665410807,0.963718506376011,-306.6471596315789
INTC,INTU,0.21249818883189975,1.21583918825196,-435.701052631579
ABT,BA,0.2126940195599345,1.0315544824768277,-243.93578947368422
AVGO,WFC,0.2127139293604634,1.1339976143378272,-579.3383215789474
BKNG,MMC,0.21280483745643397,1.2374552973720383,-2279.661052631579
COP,MS,0.21304695360477788,1.2585751659692934,-190.26999999999998
CRM,INTC,0.21306225687349434,1.0327281093422274,-213.93052631578948
ANTM,IBM,0.21313598955429014,1.5248928299144733,-620.9310663157895
GOOGL,MDT,0.21334531930895206,1.5462214828593013,-2333.1578446842104
GS,ISRG,0.21344262359319033,1.1973988439046577,-512.7449142105263
INTU,LOW,0.2135122121721167,1.3577735952998036,-581.521052631579
SBUX,TMO,0.21354316365677373,1.412315653819988,-612.9055484210528
HD,NVDA,0.21363525749304624,1.0445505719895247,-464.60908526315785
AVGO,LLY,0.21370365588292284,1.2007728297536622,-840.8530584210527
AMT,CAT,0.21403066464465392,1.3428222624124369,-462.10687421052637
MO,MSFT,0.21426559349746288,1.349444247380537,-309.56070957894735
INTC,MDLZ,0.21461801788821533,1.3104658855075795,-101.94947368421052
HON,PLD,0.2146506518632354,1.5550615752954642,-307.93715963157894
ABT,NOW,0.21490322129101025,1.3147425995106288,-582.4215789473684
COST,UPS,0.2149115257160863,1.4244089215765552,-643.2994736842105
NEE,VZ,0.2152409577066865,2.034568473573458,-126.3105452631579
C,LLY,0.21537135334988844,1.1392615150768075,-353.1336842105263
DHR,MMM,0.21555817923959464,1.5495016563191892,-395.0161610526317
QCOM,WMT,0.2157168808980301,1.125693201586826,-256.36441684210524
PM,UPS,0.21597205996940128,1.3416271463613791,-281.13947368421054
GOOGL,SO,0.21600384992120492,1.5319706525814172,-2312.135789473684
CCI,MO,0.21602723613479258,1.5129242375604197,-223.17638589473685
COP,UNP,0.21613591528568632,1.29395195859062,-326.3686621052631
GOOG,V,0.21619184360525057,1.8023972448956336,-2450.8236842105266
AMZN,MMC,0.21620823240777187,1.516359013325362,-267.2662368421053
MDT,NOW,0.21622374947317358,1.1383431623129394,-564.4725815263158
CME,MRK,0.21647592636602853,1.545764812831633,-289.312607368421
BA,BLK,0.21649569844133798,1.2569310055011258,-769.262452631579
ADBE,PLD,0.2169623586181486,1.4552676808037497,-519.894001736842
JNJ,MA,0.21697805815762772,1.5308777353034435,-514.5984210526316
NOW,V,0.2172175451973688,1.2762555424236677,-675.0963157894737
ABT,V,0.21724686603104448,1.7084674186467508,-314.0242105263158
ADBE,SBUX,0.21727802426975473,1.4093035147274964,-475.988947368421
ADI,DHR,0.2173395179932318,1.6775496219414745,-412.11297473684215
AMD,ZTS,0.217610638426031,1.099670994751408,-260.3931578947369
COST,DHR,0.21788700181611853,2.0069565797383366,-719.6872136842105
TSLA,USB,0.21814178125388728,0.844456271205935,-756.7515789473686
BDX,MA,0.2181561674374375,1.418206351796734,-586.1365047368421
AAPL,QCOM,0.21819135752745655,1.3236812575405366,-274.418627368421
KO,LLY,0.2183440638348073,1.4360530453386287,-365.09355921052634
AMZN,BMY,0.21839854052924923,1.4099978010895453,-189.17834210526314
GOOG,HON,0.21840868897237842,1.6434544127676711,-2435.764736842106
LOW,SCHW,0.21843355102302042,1.2361909108252498,-251.73526315789474
CMCSA,INTU,0.21852359569635826,1.2968442218553475,-436.4805263157895
PLD,VZ,0.21879647916390232,1.760437326442773,-170.31400173684207
ORCL,USB,0.2187999187235916,1.4052202281463178,-119.3063157894737
QCOM,VZ,0.21886043091586727,1.1396924870931933,-183.96389052631577
BDX,MRK,0.21887920752280166,1.733938811183761,-334.9130868421053
CSCO,UPS,0.2189612818251132,1.542982753986427,-222.7742105263158
BA,GOOGL,0.2193392874449145,1.1125002811267644,-2373.6931578947365
ABT,WMT,0.2193525958916216,1.8118361486540253,-233.7426315789474
GOOGL,V,0.21954142446102387,1.7116410850890917,-2443.781578947368
CI,V,0.21968216816751052,1.4437299192486917,-459.7470631578948
LLY,PFE,0.21976031650846073,1.3948559244287002,-354.3568421052631
CAT,NOW,0.2199669309902812,1.0338931163464888,-682.0468421052632
BA,MSFT,0.2200873506690968,1.0648266541637847,-394.0152631578947
BKNG,PLD,0.22011590788535518,1.1363323866234665,-2245.9545280526318
AMZN,MDT,0.22015978559021443,1.2225055652251289,-206.63881836842106
COP,GOOG,0.22021896306347255,1.104318515801439,-2357.75052631579
GS,PLD,0.22025621310698207,1.3864091879597427,-423.01681068421055
V,VZ,0.22052574822245719,2.035036784173615,-254.01684210526315
GE,NVDA,0.2206118407113995,0.8848891849629492,-247.09573631578945
ACN,AMZN,0.22061393215623104,1.586101213520174,-405.1641315789473
MS,NOW,0.22066039260126735,1.0483901755484961,-551.7405263157895
C,DHR,0.22081651243632683,1.2365572999423373,-304.48879263157903
SPGI,V,0.22081874035495197,1.8377663402135105,-537.0636842105263
ABT,MO,0.22087418586575946,1.5324359366665798,-159.48123589473687
CCI,MSFT,0.22092427701775397,1.7330567695785082,-435.1240973684211
MS,NFLX,0.22093563585736753,0.9362902952063428,-266.9942105263158
CRM,QCOM,0.22096296461329046,1.242441048062979,-306.52915368421054
AAPL,SCHW,0.22115543802552629,1.1273126652331005,-206.33947368421053
MDT,MMM,0.22117984550003245,2.0382507639950216,-232.93784468421057
GOOG,SCHW,0.22148617078117172,1.3863166962121045,-2312.6915789473687
LLY,PM,0.22215902569063362,1.3725847352554443,-406.17210526315785
COST,MRK,0.22220367499511862,1.6550628699678789,-553.1750031578947
AAPL,LOW,0.22253424791083254,1.4155659890770491,-327.64
AMD,SBUX,0.22255151854103272,1.1128858370630197,-170.59947368421052
GILD,MCD,0.22257645668210557,2.178771531416082,-304.6741723157895
NEE,UNP,0.22272992531152602,1.662173239138945,-291.7355231578947
CAT,MSFT,0.22296933885291126,1.313505996855913,-471.0542105263157
AMZN,TXN,0.22312549182675645,1.5827138324009697,-276.9115
INTC,MRK,0.22317222063718645,1.3369065453791082,-128.98973999999998
AAPL,NVDA,0.22320116156413872,1.2648475838627042,-315.8367889473684
CRM,TMUS,0.22321788731602688,1.1649873778718007,-305.35368421052635
COP,CSCO,0.22354279161202872,1.1610768614234679,-154.6342105263158
GILD,USB,0.22354614039972898,1.4185638194100334,-110.4861354736842
ADI,SO,0.22360282634206796,1.5267713626915114,-229.01260315789474
MSFT,WMT,0.2241139987635341,1.6696133402027116,-383.8221052631579
MA,T,0.22442202629494856,1.69552846702452,-360.0305263157894
ABBV,ADI,0.22473641750467532,1.5368145956425503,-302.2810242105263
MRK,NOC,0.22486271257761037,1.471494628568995,-552.7765052631579
MCD,NEE,0.22499950189604356,2.072805626630639,-319.1885821052632
SPGI,TMUS,0.22522127351581211,1.6234913887040112,-465.8352631578947
BKNG,LOW,0.2253100167171147,1.077233313120665,-2312.8257894736844
BDX,WMT,0.225351485606331,1.7395397665995447,-369.6891363157895
CRM,MO,0.2253680537299958,1.1255614919357926,-222.03913063157896
AMZN,XOM,0.22543885585344792,1.0815491828409836,-209.8772894736842
LIN,SO,0.22546121551411447,1.8440450783142261,-385.15636736842106
MDLZ,NEE,0.22566280850651332,2.096414790992152,-136.8947557894737
ACN,DHR,0.22567751247751477,2.0988917775563176,-546.0551084210526
AMD,COST,0.2256889415648573,1.0910285174231364,-559.7410526315789
ISRG,UPS,0.22569371018707196,1.3058220494153596,-387.79105263157896
AMD,LIN,0.22585530698303757,1.1117920122898852,-408.31057789473687
MRK,PEP,0.2259453789279695,2.3124925828334733,-251.48800947368426
AXP,ORCL,0.22602857939035403,1.3477930431733818,-226.37947368421055
HD,MMM,0.2263651685383148,2.0606860309898885,-430.10650684210526
AAPL,AMGN,0.2263816776635077,1.5189473767996187,-384.77526315789476
LIN,SPGI,0.22657620097597952,2.2022706496184834,-647.1668936842104
ADI,BDX,0.2268410246190189,1.477150867250684,-403.93016052631583
AMZN,NOW,0.22719175509077094,1.5212661627847694,-585.6599210526316
MCD,SPGI,0.22723597113612315,2.4784196529215192,-577.2596157894736
LIN,NFLX,0.22724822072199324,1.082418739906178,-500.4532094736842
UNP,WMT,0.22739126498984685,1.933658996514631,-339.1602410526316
